P 16183 2.3992
P 57523 0.0964
P 7293 202.647
P 43069 0.9698
P 67182 0.0414
P 58356 0.0449
P 95101 232.4367
P 56828 61.5301
K 39172 95.9171
K 75946 13.2587
K 75877 0.0884
K 84786 0.0466
P 4664 9.143
K 1631 0.0408
P 34600 64.0442
K 96588 101.0634
P 64004 107.702
K 32610 256.3726
P 12032 108.2718
P 68747 0.0678
P 15626 81.0287
K 34633 91.6794
K 44463 268.5637
K 590 244.333
K 13942 278.8672
P 80352 77.2418
K 55640 1.0282
P 9940 0.0594
P 44515 0.0417
P 15738 444.2412
K 71559 0.0418
P 38763 0.0297
P 54756 174.852
P 47793 173.7168
K 49213 269.4804
K 91393 0.0965
P 98307 402.3527
P 57654 376.3345
P 52255 12.0193
P 82241 217.4381
K 91476 28.0676
K 52243 334.7669
P 1637 0.0472
P 9027 162.909
P 18032 29.1087
K 94652 362.6427
K 61979 364.8694
K 22604 366.7195
K 23096 0.2236
P 5104 75.0457
K 960 0.0205
K 72366 100.896
K 18396 0.0764
K 48704 0.0957
P 72306 0.0464
K 97303 0.0411
P 15317 165.263
P 6468 175.1101
P 65551 0.0438
P 25694 84.0018
K 45144 0.1865
K 40534 59.8591
P 51424 64.4052
P 1980 51.6649
P 13704 68.6901
K 96204 18.3328
P 33316 76.2837
P 7542 19.1241
K 286 101.8153
P 40456 0.0723
P 76474 0.026
K 594 198.7631
K 16628 2.2278
K 2026 317.4927
K 8892 349.133
P 94120 446.197
K 95908 75.1859
P 68985 400.5824
P 88941 398.0146
K 42588 335.5338
P 25586 413.0606
P 83405 466.7902
P 18287 464.5455
P 64925 0.0388
P 22677 463.5065
K 60741 298.9027
P 28071 403.5801
K 45419 18.5589
K 50432 0.0359
K 92540 0.1981
K 41860 0.1004
K 49022 0.1912
K 95291 2.1963
P 57373 5.8902
K 73741 74.2602
P 65225 13.2085
P 4112 0.026
K 1104 100.6308
P 18182 70.3892
K 99238 84.1608
P 39826 0.0656
K 6244 334.5342
P 90367 438.419
K 3670 153.4291
P 26198 463.7543
K 78350 0.0436
K 80684 336.1985
P 39427 75.9161
K 74105 335.8285
P 68356 77.8688
K 39642 104.5377
K 12830 335.4866
P 76693 49.0887
K 19907 335.0567
K 60228 18.6294
K 25933 334.6975
P 62155 76.0081
K 19428 318.5821
K 44800 75.0991
P 36788 435.4827
P 15777 8.6175
P 85925 89.1653
K 61261 349.7382
K 72830 349.3349
P 65877 0.0362
P 48616 447.4882
P 36872 456.5805
K 45913 349.8169
P 31463 456.7557
P 22540 83.9449
P 97348 0.1122
K 42493 0.0429
P 8152 64.2974
P 77068 74.552
P 2632 45.7586
K 74972 0.1911
K 32637 0.044
P 5 0.0953
P 74676 1.184
P 6303 9.4307
K 54419 340.7777
P 90848 66.5854
K 8967 12.4519
P 1158 7.1948
K 1439 3.0421
P 16638 0.3763
K 60145 0.0311
K 61430 0.0431
P 41967 2.7429
K 14929 0.0391
P 44521 0.0813
P 52760 0.0409
K 95641 0.0361
K 42140 0.028
K 14636 0.0213
P 21860 0.3874
K 67584 0.0255
P 32866 0.0345
K 54953 0.02
K 616 0.0168
K 45660 0.0243
P 3903 0.0221
K 31750 0.0388
K 18810 0.0155
P 40616 0.0229
P 2371 0.0215
P 18351 0.0288
K 60688 0.0748
K 46230 0.0526
P 85096 0.0424
P 63883 0.0368
P 13151 0.0278
K 99607 0.0304
P 86279 4.5696
K 97090 0.034
K 92536 0.0239
P 45491 0.0267
K 13071 0.1175
P 24756 0.0342
K 33169 0.0257
P 52916 0.0235
P 72907 0.0409
P 35390 7.4127
K 5946 0.0142
K 86117 0.0276
P 98906 0.1422
P 82665 0.0404
K 36548 0.0401
K 12538 0.0197
P 61410 0.0352
P 88632 0.0357
K 65661 0.0304
P 26069 0.0455
