K 8170 13.5372
P 6308 8.616
P 998 8.5334
P 1085 9.2774
K 5773 15.2846
P 3938 9.8501
P 4187 4.7166
K 2310 16.2491
P 5129 10.9052
K 1843 0.0402
K 9938 212.3043
P 3164 0.5494
K 6174 16.8011
K 7227 214.5185
K 5200 13.7271
P 5371 0.7755
P 1786 11.7405
K 8915 11.5628
P 4934 0.8526
K 1860 0.2337
K 1240 0.0417
P 9109 28.7832
P 4507 0.0268
K 8037 213.5994
P 4998 0.5129
P 3144 23.8073
K 452 0.0406
K 87 14.7926
P 9438 0.1941
K 3664 0.0711
P 2855 0.7416
P 7130 0.6641
P 5165 11.014
P 1046 0.1103
P 436 0.0627
K 4786 0.9502
P 9313 0.1553
P 658 0.0387
P 4618 0.0571
P 39 0.0431
P 5969 0.0438
K 5970 0.0387
P 3365 0.0361
P 3493 0.0521
K 8536 0.041
K 4682 0.9191
K 6792 0.0642
P 626 0.0409
P 9079 0.0451
K 2074 0.0478
P 8131 0.0665
K 4781 0.1042
K 5744 0.0447
P 6654 0.254
K 3048 0.7138
P 4195 0.3142
K 9161 0.0509
K 9258 0.062
P 4365 1.0884
P 2127 0.2442
P 4416 0.0718
P 5907 0.0423
P 1221 0.0475
P 3927 1.8485
K 7006 0.0355
P 2062 1.2157
P 8406 2.5598
K 8746 1.3351
K 4284 0.0386
K 6222 1.542
K 5650 3.508
K 1976 1.869
K 432 1.2384
P 674 0.0345
K 8402 2.0666
P 7085 0.2756
K 4162 0.1516
K 996 0.0355
K 2009 0.135
K 4279 0.437
P 1976 0.0672
K 1864 0.034
P 7480 0.1274
P 6054 0.0293
K 2722 0.0339
P 7869 0.0288
K 6071 0.0454
P 4941 0.8685
P 1738 0.0312
K 1199 1.0952
K 8919 1.2472
P 8160 0.0386
P 6986 1.2694
K 8378 1.4745
K 6011 0.0448
P 795 0.0672
P 1333 0.1281
K 2901 1.7864
P 6725 0.0824
K 1230 0.0367
P 5441 1.998
P 6287 0.0337
K 6586 0.0358
P 316 2.2783
P 2741 0.0348
K 4832 0.0333
P 6270 0.0519
K 8923 0.0324
P 1533 2.3564
K 7064 0.0551
P 8134 2.1623
P 6168 3.4124
P 3400 0.0506
K 6687 0.0367
K 8591 2.2466
P 7720 2.2865
P 8709 2.3619
K 7435 2.4056
P 5356 0.0409
K 9868 0.0333
K 1269 0.0347
K 1213 2.7897
P 7003 0.0622
P 1738 0.0311
P 1816 2.8393
K 3677 2.9613
K 137 0.0486
K 5634 3.0267
K 4827 4.786
P 6870 0.0258
P 5602 0.0347
P 7118 2.494
K 9647 4.8313
K 1060 0.0343
K 9022 0.0395
P 3006 2.6931
P 2505 0.0401
P 9782 2.718
K 8495 4.751
P 1692 0.035
K 8998 0.0367
K 615 0.0252
P 411 4.7813
P 431 0.0545
P 8872 0.0349
P 2027 2.6106
P 430 2.7839
K 6997 6.826
K 3716 0.038
P 9358 0.0331
K 4871 0.0337
P 1287 2.6239
K 2698 2.7872
P 164 0.0571
P 2154 0.0648
K 3685 2.7333
P 1269 0.0332
P 389 0.0368
P 7458 2.5146
K 8622 0.035
K 2184 0.0287
P 9108 0.1335
P 8305 0.0415
K 942 0.0926
K 7383 0.0396
K 8966 1.9791
P 8339 1.6568
K 534 0.031
K 1977 0.0342
P 2494 0.3455
K 6187 1.4669
